Date,test_actual,test_forecast
2025-11-03,269.04998779296875,262.41403
2025-11-04,270.0400085449219,262.0716
2025-11-05,270.1400146484375,262.66028
2025-11-06,269.7699890136719,263.18613
2025-11-07,268.4700012207031,263.38138
2025-11-10,269.42999267578125,262.9599
2025-11-11,275.25,263.3949
2025-11-12,273.4700012207031,266.81317
2025-11-13,272.95001220703125,267.4484
2025-11-14,272.4100036621094,267.4244
2025-11-17,267.4599914550781,267.25607
2025-11-18,267.44000244140625,264.58932
2025-11-19,268.5599975585937,263.57092
2025-11-20,266.25,264.03732
2025-11-21,271.489990234375,262.88235
2025-11-24,275.9200134277344,265.09485
2025-11-25,276.9700012207031,268.3566
2025-11-26,277.54998779296875,270.22113
2025-11-28,278.8500061035156,271.2712
2025-12-01,283.1000061035156,272.4744
2025-12-02,286.19000244140625,275.4048
2025-12-03,284.1499938964844,278.48593
2025-12-04,280.70001220703125,278.77853
2025-12-05,278.7799987792969,277.32205
2025-12-08,277.8900146484375,275.93686
2025-12-09,277.17999267578125,275.2012
2025-12-10,278.7799987792969,274.67743
2025-12-11,278.0299987792969,275.4099
2025-12-12,278.2799987792969,275.27786
2025-12-15,274.1099853515625,275.2914
2025-12-16,274.6099853515625,272.8562
2025-12-17,271.8399963378906,272.1866
2025-12-18,272.19000244140625,270.4206
2025-12-19,273.6700134277344,269.81467
2025-12-22,270.9700012207031,270.49738
2025-12-23,272.3599853515625,269.05945
2025-12-24,273.8099975585937,269.0793
2025-12-26,273.3999938964844,269.89047
2025-12-29,273.760009765625,269.80795
2025-12-30,273.0799865722656,269.83722
2025-12-31,271.8599853515625,269.45654
2026-01-02,271.010009765625,268.54517
2026-01-05,267.260009765625,267.68738
2026-01-06,262.3599853515625,265.1722
2026-01-07,260.3299865722656,260.97733
2026-01-08,259.0400085449219,258.31125
2026-01-09,259.3699951171875,256.7218
2026-01-12,260.25,256.18246
2026-01-13,261.04998779296875,256.2774
2026-01-14,259.9599914550781,256.52673
2026-01-15,258.2099914550781,255.73236
2026-01-16,255.52999877929688,254.24516
