,test_actual,test_forecast
2025-05-30,200.8500061035156,199.24845009511145
2025-06-02,201.6999969482422,199.61800007861564
2025-06-03,203.2700042724609,199.62739086689209
2025-06-04,202.82000732421875,199.9107907356641
2025-06-05,200.6300048828125,199.86537833763288
2025-06-06,203.9199981689453,199.53518641211684
2025-06-09,201.4499969482422,200.1085713956206
2025-06-10,202.6699981689453,199.77486218389708
2025-06-11,198.77999877929688,199.93947705266905
2025-06-12,199.1999969482422,199.22916465463763
2025-06-13,196.4499969482422,199.12733772912185
2025-06-16,198.4199981689453,198.91094521262585
2025-06-17,195.63999938964844,198.97675850090206
2025-06-18,196.5800018310547,198.71833086967425
2025-06-20,201.0,198.72175654612712
2025-06-23,201.5,199.49149402963076
2025-06-24,200.3000030517578,199.71354231790713
2025-06-25,201.5599975585937,199.87327968667898
2025-06-26,201.0,199.93124478864794
2025-06-27,201.0800018310547,199.9542228631317
2025-06-30,205.1699981689453,200.15713534663587
2025-07-01,207.82000732421875,200.4647761349123
2025-07-02,212.44000244140625,200.96763100368415
2025-07-03,213.5500030517578,201.44971360565344
2025-07-07,209.9499969482422,202.27030416364093
2025-07-08,210.009994506836,202.21626995191735
2025-07-09,211.13999938964844,202.25429482068935
2025-07-10,212.41000366210932,202.29364742265818
2025-07-11,211.16000366210932,202.57331799714206
2025-07-14,208.6199951171875,202.726967980646
2025-07-15,209.1100006103516,202.10819376892238
2025-07-16,210.16000366210932,202.10671863769434
2025-07-17,210.0200042724609,202.23212873966338
2025-07-18,211.17999267578125,202.38842681414707
2025-07-21,212.47999572753903,202.81012679765098
2025-07-22,214.3999938964844,202.91059258592736
2025-07-23,214.1499938964844,203.29170745469972
2025-07-24,213.759994506836,203.33192755666818
2025-07-25,213.8800048828125,203.42525563115203
2025-07-28,214.0500030517578,203.67010061465612
2025-07-29,211.2700042724609,203.56534890293239
2025-07-30,209.0500030517578,203.15677127170426
2025-07-31,207.57000732421875,202.51730887367364
2025-08-01,202.3800048828125,202.20782444815745
2025-08-04,203.3500061035156,201.51400693166102
2025-08-05,202.9199981689453,201.29639021993745
2025-08-06,213.25,201.38578758870943
2025-08-07,220.02999877929688,202.1926651906784
2025-08-08,229.3500061035156,203.2342007651623
2025-08-11,227.17999267578125,204.75641824866625
2025-08-12,229.6499938964844,205.4604090369424
2025-08-13,233.3300018310547,206.28954390571465
2025-08-14,232.77999877929688,206.99607150768315
2025-08-15,231.58999633789065,207.62299708216767
2025-08-18,230.88999938964844,208.06814206567117
2025-08-19,230.5599975585937,207.91726035394768
2025-08-20,226.009994506836,207.88515522271985
2025-08-21,224.8999938964844,206.97608532468865
2025-08-22,227.759994506836,206.6610883991723
2025-08-25,227.16000366210932,207.33353588267613
2025-08-26,229.3099975585937,207.3486641709527
2025-08-27,230.4900054931641,207.6962390397248
2025-08-28,232.5599975585937,207.86606914169343
2025-08-29,232.13999938964844,208.29471471617768
2025-09-02,229.72000122070312,208.5534004879578
2025-09-03,238.47000122070312,208.41490785672977
2025-09-04,239.77999877929688,209.12222795869863
2025-09-05,239.69000244140625,209.82039103318306
2025-09-08,237.8800048828125,210.3924485166863
2025-09-09,234.3500061035156,210.22378430496295
2025-09-10,226.7899932861328,209.74201667373472
2025-09-11,230.02999877929688,208.0609392757034
