Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d,parkinson_vol_20d,garman_klass_vol_20d,vol_of_vol_20d,leverage_effect,vol_lag_1d,vol_lag_5d,vol_lag_20d,volume_ratio,volume_trend,daily_range,avg_range,range_volatility,squared_return,ma_squared_return,squared_return_deviation
2022-04-05,171.68157958984375,175.05999755859375,178.3000030517578,174.4199981689453,177.5,73401800,-0.0189419683735007,-0.0191236655838283,0.2733618467669169,0.3171114140105041,0.3007965114307768,0.23463510894323844,0.2262024190210881,0.01513603147404328,0.19878259476460666,0.3105870469332635,0.3240024761636915,0.2616683967368992,0.790014334533914,-0.00876399630236161,0.022163857745478584,0.023811231169215595,0.0059053771417558725,0.00036571458536209896,0.00040722861631825054,-4.151403095615158e-05
2022-04-06,168.513916015625,171.8300018310547,173.6300048828125,170.1300048828125,172.36000061035156,89058800,-0.0184507927144118,-0.0186231317433276,0.2921240505036146,0.3083202579120778,0.3032807858995763,0.2326950108963528,0.22419673748103,0.013153691651338085,0.0681983408429769,0.3171114140105041,0.3207519836000959,0.2853037848250046,0.9597662216794561,0.017034294654302628,0.020368969113096106,0.02360230924287815,0.005951693033707136,0.00034682103592933604,0.00036540532221707254,-1.8584286287736502e-05
2022-04-07,168.81793212890625,172.13999938964844,173.36000061035156,169.85000610351562,171.16000366210938,77594700,0.0018040944846089,0.001802469060806,0.2779748761313821,0.287036616856089,0.3013133292694508,0.2291632447710591,0.21996631226283714,0.013950153673535364,0.15764646503731614,0.3083202579120778,0.329098224068556,0.2938962608421834,0.848912609253681,0.0030057198414052077,0.020390348084589394,0.023230833856529104,0.005906283298105361,3.248894715162863e-06,0.00032758294504676115,-0.0003243340503315983
2022-04-08,166.8074951171875,170.08999633789062,171.77999877929688,169.1999969482422,171.77999877929688,76575500,-0.0119089291217987,-0.01198040848008,0.2848082323935734,0.274029136267566,0.3021994099998423,0.22212037455894632,0.21678223806379873,0.016432956673147092,0.2317654883815172,0.287036616856089,0.3201218444193058,0.2941643281956635,0.8472138959652469,0.006322650171924249,0.015168451329315158,0.02244463065188262,0.005879213174946644,0.00014353018734957276,0.00030547948624679684,-0.00016194929889722407
2022-04-11,162.55126953125,165.75,169.02999877929688,165.5,168.7100067138672,72246700,-0.025515882364234,-0.0258470581296067,0.1662905984362838,0.2724046611816632,0.3042509731108156,0.21951586338665197,0.20981409629397058,0.01904687362513103,0.30810749328281,0.274029136267566,0.3105870469332635,0.2994432959160349,0.8157863045862891,-0.0025685973732845644,0.021297126873585974,0.022175006467082224,0.0057973713188855785,0.0006680704139552677,0.00030264449098009276,0.00036542592297517497
2022-04-12,164.42437744140625,167.66000366210938,169.8699951171875,166.63999938964844,168.02000427246094,79265200,0.0115234006763762,0.0114575119862142,0.2407304122398502,0.2581664280232199,0.3050409761860476,0.21125846963724423,0.20668685928840977,0.023178623868179583,0.08547119204551532,0.2724046611816632,0.3171114140105041,0.3234814725954771,0.902013362941768,0.009539474585207246,0.01926515362631494,0.021465041321666156,0.005178474275126117,0.00013127458091424207,0.0002664432749278981,-0.00013516869401365602
2022-04-13,167.11154174804688,170.39999389648438,171.0399932861328,166.77000427246094,167.38999938964844,70618900,0.0163425395116714,0.0162104375242748,0.2743735803801209,0.2458935467517687,0.3044490209727271,0.20467454279423844,0.19654511894639917,0.02744933506420857,-0.07311172358320651,0.2581664280232199,0.3083202579120778,0.3304033735088418,0.8183732879817832,-0.0009357867851225498,0.02505862186982139,0.020982276753380498,0.004244099942662598,0.00026277828472841643,0.00023867722904234956,2.4101055686066874e-05
2022-04-14,162.10011291503906,165.2899932861328,171.27000427246094,165.0399932861328,170.6199951171875,75329400,-0.0299882675668158,-0.0304471122659135,0.3370203671648011,0.2729723962144306,0.3077641793845183,0.2147032311429573,0.20082254060741342,0.028144680102837667,-0.3682958609779994,0.2458935467517687,0.287036616856089,0.3323758061017774,0.8731060168123796,0.015441767278575835,0.037691398386975425,0.02181778826791212,0.005654380960401715,0.0009270266453331404,0.0002829591984344456,0.0006440674468986948
2022-04-18,161.88438415527344,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900,-0.001330909134549,-0.001331795580718,0.337816376779029,0.263378450495456,0.3070273127721417,0.20922681346003877,0.197737025767438,0.028933754999096974,-0.41003160457338833,0.2729723962144306,0.274029136267566,0.3359427954643698,0.8261081380518414,-0.020414513207675462,0.018355840824224156,0.02129637999698719,0.005455504281733414,1.7736794688199947e-06,0.00026161686813464105,-0.00025984318866582103
2022-04-19,164.16940307617188,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800,0.0141151418724374,0.0140164508648781,0.3073767894900691,0.2663581803683754,0.3071409272134347,0.21078893727618003,0.1991002454357056,0.029015054504589737,-0.38647946007367406,0.263378450495456,0.2724046611816632,0.336349273805566,0.8244047609990295,-0.010142654435845411,0.023357250923958905,0.021454443444725076,0.0054677265769243226,0.000196460894847542,0.0002678261864732189,-7.136529162567689e-05
2022-04-20,164.00270080566406,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800,-0.0010155207595194,-0.0010160367500883,0.2956829885344433,0.2556899623192631,0.3069539231301859,0.20585372258745524,0.19569141261881207,0.029233650806460156,-0.42397700040451436,0.2663581803683754,0.2581664280232199,0.3377457551325118,0.8338155742551902,-0.0025387388649878275,0.01662380464223782,0.02094989315107852,0.005422161319058529,1.0323306775299945e-06,0.00024668612962537156,-0.00024565379894784156
2022-04-21,163.2082977294922,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800,-0.0048436140602039,-0.0048553823749473,0.2557417543287949,0.2540105365430708,0.3061475230384194,0.20858936458014934,0.19907847467629236,0.029998698838919684,-0.4110777603363715,0.2556899623192631,0.2458935467517687,0.3222401192966543,1.0778595539404898,0.0015280775870265717,0.033769950601022274,0.021172552805465674,0.005857764713602274,2.3574738006948883e-05,0.00024450294333948754,-0.00022092820533253866
2022-04-22,158.66763305664062,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400,-0.027821204985907,-0.0282155459498448,0.2417082019967514,0.2553386162906739,0.3118191479052982,0.21895767469329144,0.20812808413897724,0.030025072374829036,-0.49690712235728457,0.2540105365430708,0.2729723962144306,0.3261541546827123,1.0522904646187254,0.004227661047133785,0.03937199691900524,0.02201229859545518,0.007134417498370979,0.0007961170332478034,0.00025916577067719876,0.0005369512625706047
2022-04-25,159.7366485595703,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400,0.0067372003332242,0.006714606820305,0.2543137393313874,0.2567011949010254,0.312028885257207,0.22556736887714954,0.21663104369603695,0.029672354166345446,-0.4810112308377611,0.2553386162906739,0.263378450495456,0.3242243241659885,1.1793599243020243,0.016121165960816825,0.02891694077776354,0.022734130420967467,0.007062207308153367,4.508594475128642e-05,0.0002607254891731249,-0.0002156395444218385
2022-04-26,153.7740020751953,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200,-0.0373281044252735,-0.0380426359610836,0.3029939899502338,0.2819886291327284,0.2892409502618518,0.2333022952170201,0.21922895613554322,0.028260685309478444,-0.6073028295115619,0.2567011949010254,0.2663581803683754,0.3242711745271889,1.1703900253598458,0.009801437058707386,0.035841804896728266,0.02346414902631309,0.007631462265429493,0.0014472421508675312,0.00033182555966913385,0.0011154165911983972
2022-04-27,153.5484161376953,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200,-0.0014668094583081,-0.0014678862764217,0.301875204635166,0.2672786105493282,0.2836450289709365,0.23866954666408544,0.22864689486235748,0.026812148801173746,-0.6502869275077081,0.2819886291327284,0.2556899623192631,0.3240024761636915,1.086185087427877,0.00019539215700325462,0.028166240001434563,0.02412648481137096,0.00742283242807722,2.1546901205071636e-06,0.000313971273103079,-0.00031181658298257186
2022-04-28,160.4819793701172,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800,0.0451554687021853,0.0441656482287278,0.5134396022500958,0.322516548614434,0.2989044807174426,0.2473482365619962,0.2337108247800165,0.026952854049550237,0.02537782309943308,0.2672786105493282,0.2540105365430708,0.3207519836000959,1.5697307204345399,0.02808390295013053,0.034160422986614244,0.025016031642152037,0.007509830059989449,0.0019506044834637273,0.0004092758843863316,0.0015413285990773956
2022-04-29,154.60755920410156,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600,-0.0366047758219618,-0.0372915420558935,0.5442293407839973,0.3403236655142199,0.3074476785870531,0.27051365825048407,0.2636999728159146,0.02810070991033901,-0.026787688361847188,0.322516548614434,0.2553386162906739,0.329098224068556,1.5611795646344853,0.023049463614189986,0.05677131173324945,0.026815136467654273,0.010252983330231656,0.0013906591089064737,0.0004627244001206601,0.0009279347087858136
2022-05-02,154.91159057617188,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300,0.0019664626031408,0.0019645316465775,0.538703179784033,0.3410607539415475,0.3059309092506136,0.27655183925385607,0.2717026768861552,0.029944497631223685,-0.023672276723556852,0.3403236655142199,0.2567011949010254,0.3201218444193058,1.4208801849501034,0.03154012063695943,0.03140029909002714,0.02754182559960263,0.010023227787650212,3.859384590404504e-06,0.00046276951645543845,-0.00045891013186503396
2022-05-03,156.4022674560547,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500,0.0096226193281012,0.0095766168011671,0.4615597855682155,0.3291363788250284,0.3067543229148264,0.27851924835394937,0.27809165160078025,0.0311224132343829,-0.009275991267833102,0.3410607539415475,0.2819886291327284,0.3105870469332635,1.0199084866384955,0.019138548578168952,0.02752695953885313,0.027783337498214784,0.009958322196310718,9.171158935639596e-05,0.00043993703282961034,-0.0003482254434732144
2022-05-04,162.8160400390625,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500,0.0410083315784322,0.0401897930382994,0.524408289064144,0.3625013343366716,0.3182327576903909,0.29035603322190656,0.2831951867177999,0.03510379202792592,0.13457957060229664,0.3291363788250284,0.2672786105493282,0.3171114140105041,1.216739486821901,0.03198484988423794,0.04348874253041303,0.02884958173746151,0.010454259009520343,0.001615219464461339,0.0005024122767845724,0.0011128071876767664
2022-05-05,153.74453735351562,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300,-0.0557161773398072,-0.0573284984280139,0.6158465823203128,0.4082671690065408,0.336322204136123,0.31195804068800836,0.29797023034734105,0.04437505255694609,-0.06957873928411322,0.3625013343366716,0.322516548614434,0.3083202579120778,1.433620135416245,0.03160478236944203,0.058238212885067364,0.03074304392606007,0.012132179841399268,0.003286556732010792,0.0006493990615886451,0.002637157670422147
2022-05-06,154.47132873535156,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600,0.0032531383104996,0.0032478583040279,0.5616296527484829,0.4085992598028389,0.3358373294404017,0.317065942204403,0.3050887152942391,0.05157973054868467,-0.06023044576768619,0.4082671690065408,0.3403236655142199,0.287036616856089,1.2490217531130732,0.03252459561338035,0.033443602533378115,0.031395706648499506,0.011894716428551385,1.0548583563042986e-05,0.0006497640460310392,-0.0006392154624679961
2022-05-09,149.3445281982422,152.05999755859375,155.8300018310547,151.49000549316406,154.92999267578125,131577900,-0.0331892247025515,-0.0337524848927741,0.6072622609975803,0.420996595024301,0.3391892519192939,0.32111654385355615,0.3089284541834805,0.05820389230254931,-0.07954765549981307,0.4085992598028389,0.3410607539415475,0.274029136267566,1.3745756486245249,0.039835099617809996,0.028541341625487538,0.03206435116330812,0.011295278879025608,0.0011392302364369436,0.0006995490484854078,0.00043968118795153577
2022-05-10,151.75079345703125,154.50999450683594,156.74000549316406,152.92999267578125,155.52000427246094,115366700,0.016112041217797,0.0159836198654223,0.6202527788847678,0.420502298808421,0.3389786854532552,0.3222477156670402,0.3126724126948624,0.06315852278883885,-0.11224000299494775,0.420996595024301,0.3291363788250284,0.2724046611816632,1.1786718153597682,0.036501286083633025,0.024658681980693795,0.03223242891866352,0.01115071153888376,0.0002554761040023224,0.0006789193329877605,-0.00042344322898543805
2022-05-11,143.88385009765625,146.5,155.4499969482422,145.80999755859375,153.5,142689800,-0.051841271060828,-0.0532333551530453,0.5262858673896984,0.4515149472977928,0.3551168397862368,0.3475549341787117,0.3326883237011956,0.06907243368079756,-0.13134524291787322,0.420502298808421,0.3625013343366716,0.2581664280232199,1.4120741863986062,0.04348581944577871,0.0658020436153477,0.034559273418115155,0.01300387327830934,0.002833790100850255,0.0008140451089845612,0.0020197449918656937
2022-05-12,140.01416015625,142.55999755859375,146.1999969482422,138.8000030517578,142.77000427246094,182602000,-0.0268942146171075,-0.0272624818600876,0.4473575894825989,0.448559939788575,0.3547545433450066,0.36076361697658943,0.35381786638659757,0.07222915795884774,-0.06280132270525672,0.4515149472977928,0.4082671690065408,0.2458935467517687,1.7121782123583127,0.06292550503064828,0.05190792664992082,0.03590173865712013,0.013352671357575324,0.0007432429171716055,0.0008380683406067205,-9.482542343511508e-05
2022-05-13,144.4829559326172,147.11000061035156,148.10000610351562,143.11000061035156,144.58999633789062,113990900,0.0319164080364668,0.0314176638140328,0.5648907241280987,0.462710758629917,0.3617736215344435,0.3595128587947493,0.35691415417439054,0.07648820005769287,-0.011011228542425115,0.448559939788575,0.4085992598028389,0.2729723962144306,1.0498137721143888,0.040803288233069904,0.03392023297165927,0.03571318038635432,0.01335269579264644,0.000987069599531586,0.0008410704883166428,0.00014599911121494313
2022-05-16,142.94097900390625,145.5399932861328,147.52000427246094,144.17999267578125,145.5500030517578,86643800,-0.0106723357875391,-0.010729693622863,0.5354318852288185,0.4627026109354571,0.3600473228110035,0.36069645455849064,0.3588973613326071,0.07881006971854644,0.0013727985319952505,0.462710758629917,0.420996595024301,0.263378450495456,0.7915349307709092,0.032993273503681336,0.022949098191266216,0.035942843254706425,0.013075056346128126,0.00011512632524050691,0.0008467381206052272,-0.0007316117953647202
2022-05-17,146.57489013671875,149.24000549316406,149.77000427246094,146.67999267578125,148.86000061035156,78336300,0.0254226492903362,0.0251048683723376,0.5650869804958942,0.4707626744523193,0.3641353418455941,0.3599325239469732,0.3591803578887373,0.0805133475438568,0.0007136606283635268,0.4627026109354571,0.420502298808421,0.2663581803683754,0.7121893593120475,0.029140995389774504,0.020704981794048685,0.03581022979821091,0.013222047838117005,0.0006302544159923968,0.0008684277966624699,-0.0002381733806700731
2022-05-18,138.30528259277344,140.82000732421875,147.36000061035156,139.89999389648438,146.85000610351562,109742900,-0.0564191762196831,-0.0580732540583449,0.5905374507707836,0.5054552658896345,0.3805953158933719,0.3749192111593626,0.3689505469088631,0.08265162562493177,-0.04197847733088909,0.4707626744523193,0.4515149472977928,0.2556899623192631,0.9791104097144029,0.04903491382276115,0.05297547454809845,0.03762781329350394,0.012941331082287413,0.003372502836925073,0.0010370013219748472,0.002335501514950226
2022-05-19,134.8972625732422,137.35000610351562,141.66000366210938,136.60000610351562,139.8800048828125,136095600,-0.0246413935536441,-0.024950074123233,0.5859735171620483,0.5085074594654262,0.3802711667255074,0.3762094201000327,0.37002698181746396,0.08287014866941138,-0.02408631090602293,0.5054552658896345,0.448559939788575,0.2540105365430708,1.1883205357726387,0.04683710662880193,0.0368401698852508,0.03778132425771537,0.012911335123403955,0.000622506198754821,0.0010669478950122407,-0.00044444169625741973
2022-05-20,135.1329345703125,137.58999633789062,140.6999969482422,132.61000061035156,139.08999633789062,137426100,0.0017472895792529,0.0017457648446596,0.4923818109760651,0.5050692525871748,0.3783018133239649,0.38816087064547905,0.3910923594440483,0.0808940560547379,-0.05275005326799683,0.5085074594654262,0.462710758629917,0.2553386162906739,1.1730293414179027,0.04867032827682101,0.05879785270161198,0.038752617046845704,0.013741303380648577,3.0476948928493574e-06,0.001027294428094493,-0.0010242467332016436
2022-05-23,140.5543670654297,143.11000061035156,143.25999450683594,137.64999389648438,137.7899932861328,117726300,0.0401192268288532,0.0393353477640729,0.620878034015171,0.5303987887386244,0.3867745855085936,0.3924562844624447,0.3888328334306616,0.07871898315615519,-0.023831941294663806,0.5050692525871748,0.4627026109354571,0.2567011949010254,0.995665004057676,0.03492675534992273,0.039200619009331306,0.039266800958424095,0.01354489111217164,0.001547269583720555,0.0011024036100429565,0.0004448659736775984
2022-05-24,137.85345458984375,140.36000061035156,141.97000122070312,137.3300018310547,140.80999755859375,104132700,-0.0192159876198133,-0.0194030145242098,0.570663488979833,0.519701623632353,0.3882473571416455,0.3916614895196943,0.3949167517842529,0.07588001322884051,0.04832221233918424,0.5303987887386244,0.4707626744523193,0.2819886291327284,0.8775399585081752,0.02937367420106593,0.03305784674744606,0.03912760305095998,0.013596149653861337,0.00037647697262669646,0.0010488653511309147,-0.0006723883785042182
2022-05-25,138.0106201171875,140.52000427246094,141.7899932861328,138.33999633789062,138.42999267578125,92482700,0.0011399519906925,0.0011393027387857,0.4007872184883334,0.5200547209097691,0.3878690812760921,0.390636258625868,0.3922260379274778,0.06909258013768325,0.05404513269211518,0.519701623632353,0.5054552658896345,0.2672786105493282,0.7779152538730288,0.027732865753100615,0.024551642779293004,0.038946873189852904,0.013772406232214126,1.298010730604597e-06,0.0010488225171614196,-0.001047524506430815
2022-05-26,141.21238708496094,143.77999877929688,144.33999633789062,137.13999938964844,137.38999938964844,90601500,0.0231995047517574,0.022934487263377,0.3580956054802118,0.4982144050647399,0.388547462885508,0.3988295087265748,0.39540913413704215,0.06481176143546727,-0.3375413334667994,0.5200547209097691,0.5085074594654262,0.322516548614434,0.7750040524513374,0.0027820903433195265,0.0500764849726715,0.03974267628915577,0.013940090607023456,0.0005259907060340018,0.0009775918282899333,-0.00045160112225593144
2022-05-27,146.96775817871094,149.63999938964844,149.67999267578125,145.25999450683594,145.38999938964844,90978500,0.0407567162338531,0.0399480603354963,0.4076088492755513,0.5101346416075571,0.3981473708121781,0.3862938634370915,0.3768457727246232,0.06130120977938638,-0.29116126422379107,0.4982144050647399,0.5050692525871748,0.3403236655142199,0.7920396353684697,0.002402355314251786,0.02953754468707297,0.038380987936846946,0.013512728461596896,0.0015958475245684525,0.0009878512490730323,0.0006079962754954203
2022-05-31,146.1820526123047,148.83999633789062,150.66000366210938,146.83999633789062,149.07000732421875,103718400,-0.0053461845430423,-0.0053605265270604,0.3739874941854621,0.5099265598645488,0.396680044502939,0.38420145226997215,0.37426379190665415,0.05631851948869634,-0.2854213030668875,0.5101346416075571,0.5303987887386244,0.3410607539415475,0.9106153025590599,0.01270280026477431,0.025665193618701263,0.03809423266328065,0.013727804316494,2.873524464731823e-05,0.0009890950420758779,-0.0009603597974285596
2022-06-01,146.05438232421875,148.7100067138672,151.74000549316406,147.67999267578125,149.89999389648438,74286600,-0.0008733514325567,-0.0008737330261121,0.3058422587474023,0.507860346199599,0.3939061329879774,0.3840148429409028,0.3740412026586367,0.04750174721240121,-0.27124350209930403,0.5099265598645488,0.519701623632353,0.3291363788250284,0.656443534722738,0.012365487258804542,0.02730154417378704,0.03808296189502735,0.013737026297809977,7.634094009190076e-07,0.000984547633078104,-0.000983784223677185
2022-06-02,148.509765625,151.2100067138672,151.27000427246094,146.86000061035156,147.8300018310547,72348100,0.0168112426005753,0.0166714976775505,0.2920777362228101,0.4874810397773446,0.3949440837636092,0.37750765827567934,0.37141966905955703,0.04002307805072301,-0.5030579187515709,0.507860346199599,0.5200547209097691,0.3625013343366716,0.6496202495047245,0.00021958388720867418,0.029164760705648073,0.037366762803789096,0.013813542104605102,0.0002779388348125717,0.0009176836015956657,-0.0006397447667830941
2022-06-03,142.7838592529297,145.3800048828125,147.97000122070312,144.4600067138672,146.89999389648438,88570300,-0.038555661478719,-0.0393186058824859,0.4644984790483335,0.465369434140876,0.3958778183898112,0.3608814799013851,0.36042172125344735,0.036694793220860784,-0.20387363025107041,0.4874810397773446,0.4982144050647399,0.4082671690065408,0.8105482749780056,0.0011455951762943783,0.02414358501133126,0.03566203141010229,0.013192058583982888,0.0015459527685422552,0.0008306534034222387,0.0007152993651200164
2022-06-06,143.5302734375,146.13999938964844,148.57000732421875,144.89999389648438,147.02999877929688,71598400,0.0052276412251364,0.0052140245435485,0.3337941041865904,0.4658148901044676,0.3924875726593875,0.3577208582779565,0.35622427874954976,0.03279925164803394,-0.20428170863697018,0.465369434140876,0.5101346416075571,0.4085992598028389,0.6688577853726595,-0.0029189980871574205,0.02511299742070708,0.03524550115446874,0.013395734840323076,2.718605194072614e-05,0.000831485276841123,-0.0008042992249003969
2022-06-07,146.05438232421875,148.7100067138672,149.0,144.10000610351562,144.35000610351562,67808200,0.0175859267479974,0.0174330836613867,0.368514381933671,0.4573339650606016,0.391410215346438,0.3597497317706618,0.35539480669276324,0.030040040330963913,-0.192303300731905,0.4658148901044676,0.5099265598645488,0.420996595024301,0.6528978370223217,-0.012219603062505274,0.0329499944540548,0.0354659337958971,0.013315642386950965,0.00030391240594490794,0.0007897193853165212,-0.0004858069793716133
2022-06-08,145.31776428222656,147.9600067138672,149.8699951171875,147.4600067138672,148.5800018310547,53950200,-0.0050433727801726,-0.0050561335074897,0.370206461254859,0.4529787991197517,0.3876919145705899,0.3575782559769068,0.35251612439705593,0.027078946312667603,-0.18530417445613342,0.4573339650606016,0.507860346199599,0.420502298808421,0.5352921148687971,-0.01627782616909121,0.016288106879995445,0.035047405040862185,0.013796088954576916,2.55644860455601e-05,0.0007782238044186831,-0.000752659318373123
2022-06-09,140.0927276611328,142.63999938964844,147.9499969482422,142.52999877929688,147.0800018310547,69473000,-0.0359557115626985,-0.0366180430645634,0.401804871456632,0.4314633304330322,0.389747536541507,0.3399509070495608,0.3365305515981549,0.028780707870916997,0.12871766655991915,0.4529787991197517,0.4874810397773446,0.4515149472977928,0.7152901203981956,-0.013733444549250767,0.03799774391571295,0.03365719005588045,0.01178873701986964,0.0013408810778782196,0.0007035783532700814,0.0006373027246081382
2022-06-10,134.6811981201172,137.1300048828125,140.75999450683594,137.05999755859375,140.27999877929688,91437900,-0.0386286773023907,-0.0393945526569786,0.4021343448835026,0.4431242488961569,0.3922986379548671,0.3263901751260017,0.3134105857579943,0.02917607203874332,0.0516054800958187,0.4314633304330322,0.465369434140876,0.448559939788575,0.9877978666792269,-0.01191086968614576,0.026981672985457138,0.032410877372657264,0.011052314179665018,0.00155193077904346,0.0007440127463636742,0.0008079180326797858
2022-06-13,129.52490234375,131.8800048828125,135.1999969482422,131.44000244140625,132.8699951171875,122207100,-0.0382848378404602,-0.0390369613907491,0.4076566402689036,0.4433490017130169,0.3988748367007542,0.32373939186121575,0.31147713044643843,0.030281173618082673,-0.01957791814419338,0.4431242488961569,0.4658148901044676,0.462710758629917,1.314362512601068,0.023701381346700946,0.028510724655925194,0.032140401956870554,0.011079590586377513,0.001523884354622836,0.0007708534841182367,0.0007530308705045993
2022-06-14,130.38917541503906,132.75999450683594,133.88999938964844,131.47999572753906,133.1300048828125,84784300,0.0066726538629218,0.0066504902469308,0.3470743621279324,0.4449010707161012,0.3962963939044192,0.3223710368462568,0.309442544731847,0.031211752720192682,-0.015329424799519152,0.4433490017130169,0.4573339650606016,0.4627026109354571,0.9127853500536764,0.020385459283066648,0.018153086485592478,0.03190060137158687,0.011337882626144958,4.422902052452169e-05,0.0007673086188824373,-0.0007230795983579157
2022-06-15,133.0115203857422,135.42999267578125,137.33999633789062,132.16000366210938,134.2899932861328,91533000,0.0201114664011818,0.0199119021109421,0.4553669344461118,0.4406648682010833,0.3984588148937942,0.32964410183719933,0.31939401029405917,0.032574120857739024,-0.06303478148158795,0.4449010707161012,0.4529787991197517,0.4707626744523193,0.9784906936323435,0.02915943580688171,0.038248489669360966,0.032777776765352484,0.01110232104971525,0.0003964838456757405,0.0007556200903666045,-0.000359136244690864
2022-06-16,127.73743438720705,130.05999755859375,132.38999938964844,129.0399932861328,132.0800018310547,108123900,-0.0396514465598712,-0.0404589839164437,0.4661109078687467,0.4162079631003864,0.4024289394647777,0.315254504932632,0.3107230773856031,0.035251150214894486,0.37461780854423643,0.4406648682010833,0.4314633304330322,0.5054552658896345,1.1568490332227954,0.01817622606265153,0.025757390176840523,0.03141687254678959,0.010121022278861561,0.0016369293795510502,0.0006688414174979033,0.0009680879620531469
2022-06-17,129.2106475830078,131.55999755859375,133.0800018310547,129.80999755859375,130.07000732421875,134520300,0.0115331387679307,0.011467139093875,0.4620769833883441,0.4119180597516634,0.402919441946739,0.31013853474305314,0.30512864057839334,0.03739260187135629,0.4074326479801542,0.4162079631003864,0.4431242488961569,0.5085074594654262,1.4404857291626232,0.018376215379238874,0.024855612140039406,0.03081764465952902,0.010137796008531746,0.00013149527899827633,0.0006442908715100761,-0.0005127955925117997
2022-06-21,133.44366455078125,135.8699951171875,137.05999755859375,133.32000732421875,133.4199981689453,81000500,0.0327606995939184,0.0322355075353501,0.4398259577188259,0.4295851289028776,0.4061865339821486,0.2893582969034927,0.2734850842999187,0.03780301856764016,0.4723247718356687,0.4119180597516634,0.4433490017130169,0.5050692525871748,0.894399706638707,-0.0020054294456424817,0.02752624103025299,0.029254064075961074,0.00771795194147623,0.001039127946061613,0.0006960948840685143,0.00034303306199309877
2022-06-22,132.93295288085938,135.35000610351562,137.75999450683594,133.91000366210938,134.7899932861328,73409200,-0.0038271070314191,-0.0038344491442217,0.4450583511667753,0.4028157826160778,0.4058573235462465,0.28306810293603935,0.2769547747436958,0.037718957156747376,0.3460176680527818,0.4295851289028776,0.4449010707161012,0.5303987887386244,0.8309073276388981,0.000476027622270353,0.028444703887062193,0.028716268319847617,0.007354574246558711,1.4703000239622527e-05,0.0006194665548944677,-0.0006047635546548452
2022-06-23,135.80079650878906,138.27000427246094,138.58999633789062,135.6300048828125,136.82000732421875,72433800,0.0215736833193203,0.0213442651453078,0.4484156427612643,0.4064745066122958,0.4088184300606,0.27789900901923703,0.2686876616508117,0.037246163197581665,0.36450997446183864,0.4028157826160778,0.4406648682010833,0.519701623632353,0.8348438126975237,0.005585060808693027,0.021407328875505522,0.02813374242625059,0.007453328641191835,0.00045557765459320145,0.000623421588992793,-0.00016784393439959154
2022-06-24,139.13027954101562,141.66000366210938,141.91000366210938,139.77000427246094,139.89999389648438,89116800,0.0245172436891549,0.0242215198769438,0.2199339637091324,0.4160426960556792,0.4102209525308599,0.27480840106516713,0.2648720472836789,0.03522703671000581,0.4008675435616983,0.4064745066122958,0.4162079631003864,0.5200547209097691,1.0291217737744673,0.022694917413263904,0.015106588552353932,0.027661489714903637,0.007973326904335337,0.0005866820251491836,0.0006526907897137219,-6.60087645645383e-05
2022-06-27,139.13027954101562,141.66000366210938,143.49000549316406,140.97000122070312,142.6999969482422,70207900,0.0,0.0,0.2512328123306162,0.4074459379642268,0.4102559665161532,0.25504414399914815,0.2558094580671696,0.03481557420185473,0.4728607655887478,0.4160426960556792,0.4119180597516634,0.4982144050647399,0.8204222899779984,0.013102917860998375,0.017789102127031622,0.02604712057262164,0.006286213680381629,0.0,0.0006263912544120218,-0.0006263912544120218
2022-06-28,134.98562622070312,137.44000244140625,143.4199981689453,137.32000732421875,142.1300048828125,67083400,-0.0297896450064251,-0.0302423701774983,0.3500647870662781,0.3902904803663869,0.4128362545809649,0.26372195819489985,0.2650277927697214,0.03377382429004673,0.4505547703748064,0.4074459379642268,0.4295851289028776,0.5101346416075571,0.7950100831868097,0.010669686971679176,0.04438293609116549,0.026789390142826268,0.007482656980283843,0.0009146009539528385,0.0005923289258812411,0.0003222720280715974
2022-06-29,136.74368286132812,139.22999572753906,140.6699981689453,136.6699981689453,137.4600067138672,66242400,0.0130238158784661,0.0129397352354623,0.3518036154213982,0.3949789765879614,0.4142711442638968,0.265204955744317,0.2655974498962263,0.03120911209902729,0.4701693270807692,0.3902904803663869,0.4028157826160778,0.5099265598645488,0.8028723462857864,0.003041256017530319,0.02872944137574816,0.026942602530678615,0.0074897946512954275,0.0001674367479638646,0.0005992640010470684,-0.00043182725308320383
