Date,adj close,close,high,low,open,volume,daily_return,log_return,realized_vol_5d,realized_vol_20d,realized_vol_60d
2022-08-08,23809.486328125,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847,0.02733856978257987,0.02697154534457858,0.3161483214463828,0.42518209224750975,0.645458386248317
2022-08-09,23164.318359375,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219,-0.02709709734425869,-0.02747099349637511,0.3955649438153369,0.4363328996218668,0.644145741083046
2022-08-10,23947.642578125,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722,0.033815983988709775,0.03325679505388167,0.4139948166218356,0.45190418921611153,0.646986238917376
2022-08-11,23957.529296875,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580,0.00041284726535173455,0.00041276206736784357,0.3818188554716394,0.44494420203435436,0.6366999769894801
2022-08-12,24402.818359375,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688,0.018586602023192844,0.018415982056898608,0.3884576708867329,0.4451954785839256,0.5271052359854844
2022-08-13,24424.068359375,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289,0.0008708010561344626,0.0008704221288590054,0.3611973476413089,0.4452570363969391,0.5263085201677575
2022-08-14,24319.333984375,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555,-0.004288162539464846,-0.0042973830773317305,0.24986935196466475,0.3854584929237696,0.5255352297582635
2022-08-15,24136.97265625,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685,-0.007498615226969818,-0.00752687118445491,0.15929869829558543,0.38626762632247946,0.47984727003588645
2022-08-16,23883.291015625,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646,-0.010510085263709001,-0.010565706274135412,0.18181943963579844,0.28742716874023333,0.48061620564727353
2022-08-17,23335.998046875,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076,-0.02291530796119967,-0.023181944883864696,0.14315055247571876,0.2651423765382757,0.45696799605208643
2022-08-18,23212.73828125,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147,-0.005281958173694035,-0.005295957030778942,0.12159740485858876,0.26556253114864586,0.43024544398717485
2022-08-19,20877.552734375,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260,-0.10059931398792521,-0.10602664190168617,0.67900459582646,0.4573522336974488,0.4838862874926723
2022-08-20,21166.060546875,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000,0.013819043648011897,0.013724431302661714,0.7384951695158374,0.46179183083002967,0.48456793273586796
2022-08-21,21534.12109375,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723,0.01738918520335342,0.017239723512555944,0.7995988262197666,0.46831568779027255,0.47990824987374825
